-798.849454	-714.858841	-637.205144	-565.242405	-498.399872	-436.173126	-378.116174	-323.834408	-272.978358	-225.238169	-180.338715	-180.338715	-140.413284	-102.671288	-66.938385	-33.058311	-0.890597	29.691376	58.802042	86.545086	113.014672	138.296513	162.468801	185.603010	207.764605	229.013659	249.405399	268.990681	287.816421	305.925960	323.359407	340.153929	356.344018	371.961729	387.036886	401.597279	415.668833	429.275758	442.440693	455.184830	467.528025	479.488908	491.084970	502.332651	513.247419
-750.227305	-668.239827	-592.438133	-522.191671	-456.943300	-396.200631	-339.528309	-286.541137	-236.897980	-190.296371	-146.467747	-146.467747	-107.494518	-70.652651	-35.771960	-2.699909	28.700621	58.553228	86.969619	114.051005	139.889304	164.568185	188.163976	210.746445	232.379497	253.121771	273.027178	292.145361	310.522115	328.199751	345.217419	361.611400	377.415363	392.660599	407.376221	421.589356	435.325310	448.607716	461.458674	473.898869	485.947686	497.623307	508.942809	519.922238	530.576694
-701.605155	-621.620813	-547.671122	-479.140936	-415.486727	-356.228137	-300.940445	-249.247866	-200.817601	-155.354573	-112.596779	-112.596779	-74.575753	-38.634013	-4.605535	27.658493	58.291838	87.415080	115.137196	141.556923	166.763935	190.839858	213.859151	235.889881	256.994389	277.229884	296.648957	315.300041	333.227810	350.473542	367.075431	383.068870	398.486708	413.359469	427.715556	441.581433	454.981787	467.939675	480.476655	492.612908	504.367346	515.757706	526.800647	537.511825	547.905968
-652.983006	-575.001799	-502.904111	-436.090202	-374.030155	-316.255642	-262.352580	-211.954595	-164.737223	-120.412775	-78.725811	-78.725811	-41.656987	-6.615376	26.560890	58.016894	87.883055	116.276932	143.304773	169.062842	193.638567	217.111530	239.554326	261.033316	281.609281	301.337996	320.270736	338.454720	355.933505	372.747333	388.933443	404.526341	419.558053	434.058339	448.054890	461.573509	474.638263	487.271633	499.494636	511.326948	522.787006	533.892105	544.658486	555.101411	565.235243
-604.360857	-528.382785	-458.137100	-393.039467	-332.573582	-276.283147	-223.764716	-174.661325	-128.656844	-85.470976	-44.854843	-44.854843	-8.738221	25.403262	57.727315	88.375296	117.474273	145.138784	171.472350	196.568761	220.513199	243.383202	265.249501	286.176751	306.224173	325.446108	343.892515	361.609400	378.639200	395.021125	410.791455	425.983812	440.629398	454.757209	468.394225	481.565586	494.294740	506.603591	518.512617	530.040987	541.206666	552.026504	562.516324	572.690998	582.564518
-555.738707	-481.763771	-413.370089	-349.988733	-291.117010	-236.310653	-185.176851	-137.368054	-92.576465	-50.529178	-10.983875	-10.983875	24.180545	57.421899	88.893740	118.733698	147.065490	174.000636	199.639926	224.074679	247.387831	269.654874	290.944676	311.320186	330.839064	349.554220	367.514294	384.764080	401.344895	417.294916	432.649466	447.441282	461.700743	475.456079	488.733560	501.557662	513.951217	525.935549	537.530598	548.755027	559.626326	570.160903	580.374163	590.280585	599.893793
-507.116558	-435.144757	-368.603078	-306.937998	-249.660437	-196.338158	-146.588987	-100.074783	-56.496087	-15.587380	22.887093	22.887093	57.099311	89.440537	120.060165	149.092100	176.656707	202.862488	227.807503	251.580598	274.262463	295.926547	316.639850	336.463621	355.453956	373.662333	391.136073	407.918759	424.050590	439.568707	454.507478	468.898753	482.772088	496.154949	509.072895	521.549739	533.607694	545.267508	556.548579	567.469066	578.045987	588.295302	598.232001	607.870172	617.223068
-458.494408	-388.525743	-323.836067	-263.887264	-208.203865	-156.365663	-108.001122	-62.781512	-20.415708	19.354418	56.758061	56.758061	90.018077	121.459174	151.226590	179.450501	206.247925	231.724341	255.975080	279.086517	301.137095	322.198219	342.335025	361.607057	380.068848	397.770445	414.757853	431.073439	446.756285	461.842498	476.365490	490.356224	503.843433	516.853819	529.412230	541.541815	553.264171	564.599466	575.566560	586.183106	596.465647	606.429701	616.089840	625.459758	634.552343
-409.872259	-341.906729	-279.069056	-220.836529	-166.747292	-116.393168	-69.413258	-25.488242	15.664670	54.296216	90.629029	90.629029	122.936842	153.477812	182.393015	209.808903	235.839142	260.586193	284.142657	306.592435	328.011727	348.469891	368.030200	386.750492	404.683740	421.878557	438.379632	454.228118	469.461980	484.116289	498.223502	511.813694	524.914778	537.552689	549.751565	561.533892	572.920648	583.931424	594.584540	604.897145	614.885307	624.564100	633.947678	643.049345	651.881617
-361.250110	-295.287715	-234.302045	-177.785795	-125.290720	-76.420674	-30.825393	11.805029	51.745049	89.238015	124.499997	124.499997	155.855608	185.496449	213.559440	240.167305	265.430359	289.448045	312.310234	334.098354	354.886359	374.741563	393.725375	411.893927	429.298632	445.986669	462.001411	477.382798	492.167675	506.390080	520.081514	533.271165	545.986122	558.251559	570.090900	581.525968	592.577124	603.263382	613.602521	623.611185	633.304967	642.698499	651.805517	660.638932	669.210892
-312.627960	-248.668701	-189.535034	-134.735060	-83.834147	-36.448179	7.762472	49.098300	87.825428	124.179813	158.370965	158.370965	188.774374	217.515087	244.725866	270.525707	295.021577	318.309897	340.477811	361.604273	381.760991	401.013235	419.420550	437.037362	453.913524	470.094782	485.623190	500.537478	514.873369	528.663871	541.939526	554.728636	567.057467	578.950429	590.430235	601.518045	612.233601	622.595340	632.620502	642.325224	651.724627	660.832898	669.663355	678.228519	686.540167
-264.005811	-202.049687	-144.768024	-91.684326	-42.377575	3.524316	46.350336	86.391570	123.905806	159.121611	192.241933	192.241933	221.693140	249.533724	275.892291	300.884108	324.612794	347.171749	368.645387	389.110192	408.635622	427.284908	445.115725	462.180797	478.528416	494.202894	509.244969	523.692157	537.579064	550.937663	563.797538	576.186106	588.128812	599.649299	610.769569	621.510121	631.890078	641.927299	651.638483	661.039263	670.144288	678.967297	687.521194	695.818105	703.869442
-215.383661	-155.430673	-100.001013	-48.633591	-0.921003	43.496811	84.938201	123.684841	159.986185	194.063409	226.112901	226.112901	254.611906	281.552362	307.058716	331.242510	354.204011	376.033601	396.812964	416.616110	435.510254	453.556580	470.810900	487.324233	503.143308	518.311006	532.866748	546.846837	560.284759	573.211454	585.655550	597.643577	609.200157	620.348169	631.108904	641.502198	651.546555	661.259257	670.656464	679.753303	688.563948	697.101696	705.379032	713.407692	721.198717
