337.276234	357.337278	376.037963	393.506701	409.857630	425.192254	425.192254	438.755552	451.544881	463.624650	475.052315	485.879293	496.151733	505.911175	515.195111	524.037465	532.469012	540.517730	548.209114	555.566442	562.611017	569.362364	575.838420	582.055685	588.029368	593.773509	599.301088	604.624127	609.753771	614.700373	619.473558	624.082288	628.534919	632.839248	637.002565	641.031687	644.932998	648.712486	652.375769	655.928126	659.374518	662.719619	665.967828	669.123296	672.189939	675.171454	678.071338	680.892899	683.639267	686.313408	688.918135	691.456115
332.875154	353.096805	371.947207	389.555798	406.037631	421.495023	421.495023	435.166908	448.058627	460.235106	471.754260	482.667918	493.022599	502.860174	512.218436	521.131582	529.630631	537.743786	545.496746	552.912977	560.013950	566.819348	573.347251	579.614291	585.635799	591.425927	596.997760	602.363414	607.534126	612.520330	617.331728	621.977356	626.465634	630.804424	635.001072	639.062450	642.994995	646.804742	650.497353	654.078149	657.552133	660.924014	664.198229	667.378959	670.470153	673.475538	676.398639	679.242788	682.011143	684.706694	687.332274	689.890573
328.474074	348.856332	367.856450	385.604895	402.217632	417.797792	417.797792	431.578264	444.572373	456.845562	468.456205	479.456543	489.893464	499.809172	509.241761	518.225698	526.792250	534.969843	542.784379	550.259512	557.416883	564.276333	570.856082	577.172897	583.242230	589.078345	594.694431	600.102701	605.314481	610.340287	615.189899	619.872424	624.396349	628.769599	632.999578	637.093214	641.056992	644.896997	648.618936	652.228172	655.729748	659.128410	662.428629	665.634622	668.750367	671.779622	674.725939	677.592678	680.383020	683.099979	685.746412	688.325031
324.072994	344.615859	363.765693	381.653992	398.397634	414.100561	414.100561	427.989620	441.086120	453.456017	465.158150	476.245168	486.764329	496.758171	506.265086	515.319815	523.953869	532.195899	540.072012	547.606047	554.819817	561.733317	568.364913	574.731503	580.848661	586.730763	592.391102	597.841988	603.094836	608.160244	613.048070	617.767492	622.327064	626.734775	630.998085	635.123977	639.118989	642.989252	646.740519	650.378195	653.907363	657.332805	660.659030	663.890285	667.030581	670.083706	673.053239	675.942567	678.754897	681.493265	684.160551	686.759488
319.671914	340.375386	359.674937	377.703089	394.577635	410.403330	410.403330	424.400975	437.599866	450.066473	461.860095	473.033793	483.635195	493.707170	503.288411	512.413931	521.115487	529.421955	537.359645	544.952583	552.222750	559.190301	565.873744	572.290109	578.455091	584.383181	590.087774	595.581276	600.875190	605.980201	610.906241	615.662559	620.257780	624.699950	628.996592	633.154741	637.180987	641.081508	644.862103	648.528219	652.084978	655.537201	658.889430	662.145948	665.310795	668.387790	671.380539	674.292457	677.126773	679.886550	682.574690	685.193946
315.270834	336.134914	355.584180	373.752185	390.757636	406.706099	406.706099	420.812331	434.113612	446.676929	458.562040	469.822418	480.506060	490.656169	500.311737	509.508047	518.277106	526.648011	534.647278	542.299118	549.625684	556.647285	563.382575	569.848715	576.061522	582.035599	587.784445	593.320563	598.655545	603.800158	608.764411	613.557627	618.188495	622.665126	626.995098	631.185504	635.242984	639.173763	642.983686	646.678242	650.262592	653.741596	657.119830	660.401611	663.591009	666.691874	669.707839	672.642346	675.498650	678.279836	680.988829	683.628404
310.869754	331.894441	351.493424	369.801282	386.937637	403.008868	403.008868	417.223687	430.627358	443.287385	455.263985	466.611043	477.376925	487.605167	497.335062	506.602164	515.438725	523.874067	531.934911	539.645653	547.028617	554.104269	560.891406	567.407321	573.667953	579.688017	585.481117	591.059850	596.435900	601.620115	606.622582	611.452695	616.119210	620.630301	624.993605	629.216268	633.304981	637.266019	641.105270	644.828265	648.440207	651.945992	655.350231	658.657273	661.871224	664.995958	668.035140	670.992235	673.870527	676.673122	679.402968	682.062862
306.468673	327.653968	347.402667	365.850379	383.117638	399.311637	399.311637	413.635043	427.141104	439.897841	451.965930	463.399668	474.247791	484.554166	494.358387	503.696280	512.600344	521.100124	529.222544	536.992188	544.431551	551.561254	558.400237	564.965927	571.274384	577.340435	583.177788	588.799138	594.216255	599.440072	604.480753	609.347763	614.049926	618.595477	622.992112	627.247031	631.366978	635.358274	639.226853	642.978289	646.617822	650.150387	653.580631	656.912936	660.151438	663.300042	666.362440	669.342125	672.242403	675.066407	677.817107	680.497319
302.067593	323.413495	343.311910	361.899476	379.297639	395.614406	395.614406	410.046398	423.654850	436.508297	448.667875	460.188293	471.118656	481.503165	491.381712	500.790397	509.761962	518.326180	526.510176	534.338723	541.834484	549.018238	555.909068	562.524533	568.880815	574.992853	580.874460	586.538425	591.996610	597.260029	602.338923	607.242831	611.980641	616.560652	620.990618	625.277795	629.428975	633.450529	637.348436	641.128312	644.795437	648.354783	651.811032	655.168599	658.431652	661.604126	664.689740	667.692014	670.614280	673.459693	676.231246	678.931777
297.666513	319.173022	339.221154	357.948573	375.477640	391.917175	391.917175	406.457754	420.168597	433.118753	445.369820	456.976918	467.989521	478.452163	488.405037	497.884513	506.923581	515.552236	523.797809	531.685258	539.237417	546.475222	553.417899	560.083139	566.487246	572.645271	578.571131	584.277712	589.776965	595.079986	600.197094	605.137899	609.911356	614.525827	618.989125	623.308558	627.490972	631.542785	635.470020	639.278335	642.973052	646.559178	650.041432	653.424262	656.711866	659.908210	663.017040	666.041904	668.986156	671.852978	674.645384	677.366235
