-58216.577728	-44473.195185	-33916.601116	-25845.653032	-19698.617420	-15029.132165	-11485.594570	-8793.598325	-6741.071137	-5165.791918	-3944.992618	-3944.992618	-3180.912935	-2562.742554	-2052.329768	-1623.757503	-1258.803005	-944.279742	-670.410021	-429.790330	-216.711972	-26.702342	143.792452	297.631956	437.143050	564.238453	680.504945	787.269961	885.652490	976.602448	1060.931448	1139.337084	1212.422279	1280.710810	1344.659890	1404.670413	1461.095366	1514.246779	1564.401496	1611.806002	1656.680470	1699.222181	1739.608428	1777.998979
-55739.134585	-42549.295526	-32417.890368	-24672.016603	-18772.565710	-14291.153743	-10890.339537	-8306.769073	-6336.911711	-4825.080158	-3653.451104	-3653.451104	-2920.146329	-2326.874053	-1837.019210	-1425.708589	-1075.453397	-773.598217	-510.759172	-279.830942	-75.334761	107.021834	270.649593	418.292890	552.184882	674.161252	785.744868	888.209700	982.629666	1069.916425	1150.848898	1226.096583	1296.238118	1361.776186	1423.149584	1480.743057	1534.895377	1585.906005	1634.040637	1679.535827	1722.602881	1763.431136	1802.190742	1839.035034
-53261.691443	-40625.395868	-30919.179620	-23498.380174	-17846.514000	-13553.175320	-10295.084504	-7819.939821	-5932.752286	-4484.368398	-3361.909590	-3361.909590	-2659.379722	-2091.005552	-1621.708652	-1227.659676	-892.103789	-602.916692	-351.108322	-129.871555	66.042450	240.746010	397.506735	538.953824	667.226715	784.084051	890.984791	989.149438	1079.606843	1163.230401	1240.766347	1312.856082	1380.053958	1442.841562	1501.639277	1556.815701	1608.695388	1657.565232	1703.679777	1747.265651	1788.525293	1827.640091	1864.773057	1900.071088
-50784.248301	-38701.496209	-29420.468872	-22324.743745	-16920.462290	-12815.196897	-9699.829471	-7333.110568	-5528.592860	-4143.656639	-3070.368076	-3070.368076	-2398.613116	-1855.137051	-1406.398094	-1029.610762	-708.754182	-432.235166	-191.457473	20.087833	207.419661	374.470186	524.363876	659.614757	782.268547	894.006850	996.224714	1090.089177	1176.584019	1256.544378	1330.683797	1399.615580	1463.869797	1523.906938	1580.128970	1632.888345	1682.495399	1729.224458	1773.318917	1814.995476	1854.447704	1891.849046	1927.355371	1961.107143
-48306.805159	-36777.596550	-27921.758125	-21151.107316	-15994.410580	-12077.218475	-9104.574438	-6846.281316	-5124.433434	-3802.944879	-2778.826562	-2778.826562	-2137.846510	-1619.268550	-1191.087535	-831.561848	-525.404574	-261.553641	-31.806623	170.047221	348.796873	508.194361	651.221017	780.275691	897.310380	1003.929649	1101.464637	1191.028915	1273.561196	1349.858354	1420.601247	1486.375079	1547.685637	1604.972314	1658.618663	1708.960988	1756.295409	1800.883685	1842.958057	1882.725300	1920.370116	1956.058002	1989.937686	2022.143198
-45829.362017	-34853.696892	-26423.047377	-19977.470887	-15068.358870	-11339.240052	-8509.319406	-6359.452064	-4720.274008	-3462.233119	-2487.285048	-2487.285048	-1877.079904	-1383.400049	-975.776977	-633.512935	-342.054966	-90.872116	127.844226	320.006609	490.174084	641.918537	778.078159	900.936624	1012.352212	1113.852448	1206.704560	1291.968654	1370.538372	1443.172331	1510.518696	1573.134578	1631.501476	1686.037690	1737.108356	1785.033632	1830.095420	1872.542911	1912.597197	1950.455125	1986.292527	2020.266957	2052.520000	2083.179253
-43351.918874	-32929.797233	-24924.336629	-18803.834458	-14142.307160	-10601.261629	-7914.064373	-5872.622811	-4316.114582	-3121.521359	-2195.743534	-2195.743534	-1616.313297	-1147.531548	-760.466419	-435.464021	-158.705358	79.809410	287.495075	469.965997	631.551295	775.642713	904.935300	1021.597558	1127.394044	1223.775248	1311.944483	1392.908393	1467.515548	1536.486308	1600.436146	1659.894076	1715.317316	1767.103067	1815.598049	1861.106276	1903.895431	1944.202137	1982.236338	2018.184949	2052.214939	2084.475912	2115.102315	2144.215307
-40874.475732	-31005.897574	-23425.625881	-17630.198029	-13216.255450	-9863.283207	-7318.809340	-5385.793559	-3911.955156	-2780.809600	-1904.202020	-1904.202020	-1355.546691	-911.663048	-545.155861	-237.415107	24.644249	250.490935	447.145925	619.925385	772.928507	909.366889	1031.792442	1142.258491	1242.435877	1333.698047	1417.184406	1493.848131	1564.492725	1629.800284	1690.353596	1746.653575	1799.133156	1848.168443	1894.087742	1937.178920	1977.695441	2015.861364	2051.875478	2085.914774	2118.137350	2148.684867	2177.684629	2205.251362
-38397.032590	-29081.997916	-21926.915133	-16456.561600	-12290.203740	-9125.304784	-6723.554307	-4898.964307	-3507.795730	-2440.097840	-1612.660506	-1612.660506	-1094.780085	-675.794547	-329.845303	-39.366194	207.993857	421.172460	606.796774	769.884773	914.305718	1043.091065	1158.649583	1262.919425	1357.477709	1443.620846	1522.424329	1594.787870	1661.469901	1723.114261	1780.271045	1833.413074	1882.948995	1929.233819	1972.577435	2013.251563	2051.495452	2087.520590	2121.514618	2153.644599	2184.059762	2212.893822	2240.266944	2266.287417
-35919.589448	-27158.098257	-20428.204385	-15282.925171	-11364.152030	-8387.326362	-6128.299275	-4412.135055	-3103.636305	-2099.386080	-1321.118992	-1321.118992	-834.013478	-439.926046	-114.534744	158.682720	391.343465	591.853986	766.447623	919.844161	1055.682929	1176.815241	1285.506725	1383.580358	1472.519542	1553.543645	1627.664252	1695.727608	1758.447078	1816.428237	1870.188495	1920.172572	1966.764835	2010.299195	2051.067128	2089.324207	2125.295463	2159.179816	2191.153758	2221.374423	2249.982173	2277.102777	2302.849258	2327.323472
-33442.146306	-25234.198598	-18929.493638	-14109.288742	-10438.100320	-7649.347939	-5533.044242	-3925.305802	-2699.476879	-1758.674320	-1029.577478	-1029.577478	-573.246872	-204.057545	100.775814	356.731633	574.693073	762.535511	926.098473	1069.803549	1197.060141	1310.539417	1412.363866	1504.241292	1587.561374	1663.466444	1732.904175	1796.667347	1855.424254	1909.742214	1960.105945	2006.932071	2050.580674	2091.364571	2129.556821	2165.396851	2199.095474	2230.839043	2260.792898	2289.104248	2315.904585	2341.311732	2365.431573	2388.359526
-30964.703164	-23310.298940	-17430.782890	-12935.652313	-9512.048610	-6911.369516	-4937.789209	-3438.476550	-2295.317453	-1417.962561	-738.035964	-738.035964	-312.480266	31.810956	316.086372	554.780547	758.042680	933.217036	1085.749322	1219.762937	1338.437352	1444.263593	1539.221008	1624.902226	1702.603206	1773.389244	1838.144098	1897.607085	1952.401430	2003.056190	2050.023394	2093.691570	2134.396514	2172.429947	2208.046515	2241.469495	2272.895484	2302.498269	2330.432039	2356.834072	2381.826996	2405.520687	2428.013888	2449.395581
-28487.260021	-21386.399281	-15932.072142	-11762.015884	-8585.996900	-6173.391094	-4342.534176	-2951.647298	-1891.158027	-1077.250801	-446.494450	-446.494450	-51.713660	267.679457	531.396930	752.829461	941.392288	1103.898562	1245.400172	1369.722325	1479.814563	1577.987769	1666.078149	1745.563159	1817.645039	1883.312043	1943.384021	1998.546824	2049.378607	2096.370167	2139.940844	2180.451068	2218.212353	2253.495323	2286.536208	2317.542138	2346.695495	2374.157496	2400.071179	2424.563897	2447.749408	2469.729642	2490.596202	2510.431636
-26009.816879	-19462.499622	-14433.361394	-10588.379454	-7659.945190	-5435.412671	-3747.279143	-2464.818045	-1486.998601	-736.539041	-154.952936	-154.952936	209.052947	503.547958	746.707489	950.878374	1124.741896	1274.580087	1405.051021	1519.681713	1621.191775	1711.711945	1792.935291	1866.224093	1932.686871	1993.234842	2048.623944	2099.486563	2146.355783	2189.684144	2229.858294	2267.210567	2302.028193	2334.560699	2365.025901	2393.614782	2420.495506	2445.816722	2469.710319	2492.293722	2513.671819	2533.938597	2553.178517	2571.467691
-23532.373737	-17538.599964	-12934.650646	-9414.743025	-6733.893480	-4697.434248	-3152.024111	-1977.988793	-1082.839175	-395.827281	136.588578	136.588578	469.819553	739.416459	962.018047	1148.927288	1308.091503	1445.261613	1564.701870	1669.641101	1762.568986	1845.436121	1919.792432	1986.885026	2047.728704	2103.157641	2153.863867	2200.426301	2243.332960	2282.998120	2319.775744	2353.970066	2385.844032	2415.626075	2443.515594	2469.687426	2494.295516	2517.475948	2539.349459	2560.023546	2579.594231	2598.147552	2615.760831	2632.503745
-21054.930595	-15614.700305	-11435.939899	-8241.106596	-5807.841770	-3959.455826	-2556.769078	-1491.159541	-678.679750	-55.115522	428.130092	428.130092	730.586159	975.284960	1177.328605	1346.976202	1491.441111	1615.943138	1724.352720	1819.600489	1903.946197	1979.160297	2046.649573	2107.545960	2162.770536	2213.080440	2259.103790	2301.366040	2340.310136	2376.312097	2409.693193	2440.729564	2469.659872	2496.691451	2522.005287	2545.760070	2568.095527	2589.135175	2608.988600	2627.753371	2645.516642	2662.356507	2678.343146	2693.539800
-18577.487453	-13690.800646	-9937.229151	-7067.470167	-4881.790060	-3221.477403	-1961.514045	-1004.330288	-274.520324	285.596238	719.671606	719.671606	991.352766	1211.153461	1392.639163	1545.025115	1674.790719	1786.624663	1884.003569	1969.559877	2045.323409	2112.884473	2173.506715	2228.206893	2277.812368	2323.003239	2364.343712	2402.305778	2437.287313	2469.626073	2499.610643	2527.489063	2553.475712	2577.756828	2600.494980	2621.832713	2641.895538	2660.794401	2678.627740	2695.483195	2711.439054	2726.565463	2740.925460	2754.575855
-16100.044310	-11766.900987	-8438.518403	-5893.833738	-3955.738350	-2483.498980	-1366.259012	-517.501036	129.639102	626.307998	1011.213120	1011.213120	1252.119372	1447.021962	1607.949721	1743.074029	1858.140327	1957.306189	2043.654418	2119.519265	2186.700620	2246.608649	2300.363856	2348.867827	2392.854201	2432.926039	2469.583635	2503.245517	2534.264489	2562.940050	2589.528093	2614.248562	2637.291551	2658.822204	2678.984673	2697.905357	2715.695549	2732.453627	2748.266880	2763.213020	2777.361465	2790.774418	2803.507775	2815.611910
-13622.601168	-9843.001329	-6939.807655	-4720.197309	-3029.686640	-1745.520558	-771.003980	-30.671784	533.798528	967.019758	1302.754634	1302.754634	1512.885978	1682.890463	1823.260280	1941.122943	2041.489934	2127.987714	2203.305268	2269.478653	2328.077831	2380.332825	2427.220998	2469.528760	2507.896033	2542.848838	2574.823558	2604.185256	2631.241665	2656.254027	2679.445542	2701.008060	2721.107391	2739.887580	2757.474366	2773.978001	2789.495559	2804.112854	2817.906020	2830.942844	2843.283877	2854.983373	2866.090089	2876.647964
-11145.158026	-7919.101670	-5441.096907	-3546.560880	-2103.634930	-1007.542135	-175.748947	456.157468	937.957954	1307.731517	1594.296148	1594.296148	1773.652584	1918.758964	2038.570838	2139.171856	2224.839542	2298.669239	2362.956117	2419.438041	2469.455043	2514.057001	2554.078139	2590.189694	2622.937866	2652.771637	2680.063481	2705.124994	2728.218842	2749.568003	2769.362992	2787.767559	2804.923230	2820.952956	2835.964059	2850.050645	2863.295570	2875.772080	2887.545160	2898.672669	2909.206288	2919.192328	2928.672404	2937.684019
