-74137.251812	-61302.484662	-50653.691059	-41844.936610	-34578.352503	-28598.523486	-23687.400462	-19659.701010	-16358.762869	-13652.817053	-11431.648933	-11431.648933	-9909.015675	-8661.789462	-7621.445907	-6740.452477	-5984.801973	-5329.521259	-4755.858189	-4249.458058	-3799.145969	-3396.092556	-3033.229281	-2704.830325	-2406.208224	-2133.488698	-1883.441640	-1653.352580	-1440.923737	-1244.197024	-1061.493506	-891.365371	-732.557478	-583.976344	-444.664923	-313.781976	-190.585065	-74.416466	35.308583	139.111724	237.459772	330.771734	419.424774	503.759315	584.083399	660.676454	733.792537	803.663151	870.499693	934.495592	995.828176	1054.660315	1111.141864	1165.410937	1217.595036	1267.812052	1316.171151	1362.773569	1407.713317	1451.077815	1492.948463	1533.401145	1572.506691	1610.331291	1646.936871	1682.381425	1716.719329	1750.001612	1782.276217	1813.588224	1843.980066	1873.491716	1902.160866	1930.023086	1957.111971	1983.459277
-72278.345923	-59749.383188	-49354.310439	-40755.435607	-33661.986974	-27824.634879	-23030.525516	-19098.791052	-15876.501899	-13235.028634	-11066.782629	-11066.782629	-9580.428016	-8362.918532	-7347.362466	-6487.359808	-5749.713625	-5110.045795	-4550.050967	-4055.716454	-3616.133615	-3222.683455	-2868.465852	-2547.891413	-2256.384358	-1990.162716	-1746.073343	-1521.466443	-1314.098984	-1122.059531	-943.709153	-777.634534	-622.610439	-477.569436	-341.577284	-213.812787	-93.551198	19.849539	126.960251	228.290153	324.294935	415.383622	501.924393	584.249557	662.659820	737.427949	808.801949	877.007808	942.251886	1004.723003	1064.594261	1122.024651	1177.160456	1230.136500	1281.077248	1330.097781	1377.304664	1422.796720	1466.665722	1508.997007	1549.870034	1589.358880	1627.532687	1664.456070	1700.189475	1734.789519	1768.309278	1800.798570	1832.304191	1862.870151	1892.537869	1921.346367	1949.332439	1976.530806	2002.974265	2028.693814
-70419.440035	-58196.281714	-48054.929820	-39665.934604	-32745.621445	-27050.746271	-22373.650570	-18537.881095	-15394.240930	-12817.240216	-10701.916325	-10701.916325	-9251.840358	-8064.047601	-7073.279025	-6234.267140	-5514.625277	-4890.570331	-4344.243745	-3861.974850	-3433.121261	-3049.274354	-2703.702422	-2390.952500	-2106.560491	-1846.836734	-1608.705046	-1389.580306	-1187.274230	-999.922038	-825.924800	-663.903697	-512.663399	-371.162528	-238.489645	-113.843599	3.482670	114.115544	218.611920	317.468581	411.130098	499.995511	584.424012	664.739800	741.236240	814.179444	883.811362	950.352466	1014.004079	1074.950413	1133.360346	1189.388986	1243.179048	1294.862063	1344.559460	1392.383509	1438.438176	1482.819871	1525.618127	1566.916199	1606.791605	1645.316615	1682.558684	1718.580848	1753.442080	1787.197612	1819.899228	1851.595527	1882.332166	1912.152078	1941.095672	1969.201018	1996.504011	2023.038527	2048.836559	2073.928350
-68560.534146	-56643.180239	-46755.549201	-38576.433600	-31829.255916	-26276.857664	-21716.775625	-17976.971137	-14911.979961	-12399.451797	-10337.050021	-10337.050021	-8923.252700	-7765.176671	-6799.195584	-5981.174471	-5279.536929	-4671.094868	-4138.436523	-3668.233246	-3250.108907	-2875.865252	-2538.938993	-2234.013588	-1956.736625	-1703.510752	-1471.336748	-1257.694169	-1060.449476	-877.784544	-708.140448	-550.172861	-402.716359	-264.755620	-135.402007	-13.874410	100.516538	208.381549	310.263588	406.647009	497.965261	584.607399	666.923630	745.230042	819.812661	890.930939	958.820775	1023.697124	1085.756273	1145.177824	1202.126431	1256.753322	1309.197640	1359.587626	1408.041671	1454.669237	1499.571688	1542.843022	1584.570533	1624.835391	1663.713176	1701.274350	1737.584681	1772.705626	1806.694684	1839.605705	1871.489178	1902.392485	1932.360141	1961.434005	1989.653475	2017.055669	2043.675584	2069.546247	2094.698852	2119.162886
-66701.628257	-55090.078765	-45456.168582	-37486.932597	-30912.890387	-25502.969057	-21059.900679	-17416.061179	-14429.718992	-11981.663379	-9972.183717	-9972.183717	-8594.665042	-7466.305741	-6525.112143	-5728.081803	-5044.448581	-4451.619404	-3932.629301	-3474.491641	-3067.096552	-2702.456151	-2374.175564	-2077.074676	-1806.912758	-1560.184770	-1333.968451	-1125.808031	-933.624723	-755.647051	-590.356095	-436.442024	-292.769320	-158.348712	-32.314368	86.094778	197.550405	302.647554	401.915256	495.825438	584.800424	669.219287	749.423249	825.720285	898.389081	967.682434	1033.830187	1097.041781	1157.508466	1215.405235	1270.892517	1324.117658	1375.216232	1424.313190	1471.523883	1516.954966	1560.705200	1602.866174	1643.522938	1682.754582	1720.634748	1757.232086	1792.610677	1826.830404	1859.947288	1892.013799	1923.079128	1953.189443	1982.388116	2010.715932	2038.211279	2064.910321	2090.847157	2116.053968	2140.561146	2164.397422
-64842.722368	-53536.977291	-44156.787963	-36397.431593	-29996.524858	-24729.080449	-20403.025733	-16855.151221	-13947.458023	-11563.874960	-9607.317413	-9607.317413	-8266.077384	-7167.434810	-6251.028702	-5474.989135	-4809.360233	-4232.143940	-3726.822079	-3280.750037	-2884.084198	-2529.047049	-2209.412135	-1920.135763	-1657.088892	-1416.858788	-1196.600153	-993.921894	-806.799969	-633.509558	-472.571742	-322.711187	-182.822280	-51.941804	70.773271	186.063967	294.584273	396.913559	493.566925	585.003866	671.635587	753.831176	831.922867	906.210527	976.965502	1044.433929	1108.839600	1170.386439	1229.260659	1285.632646	1339.658602	1391.481993	1441.234823	1489.038753	1535.006095	1579.240694	1621.838712	1662.889325	1702.475343	1740.673774	1777.556319	1813.189821	1847.636674	1880.955182	1913.199893	1944.421892	1974.669078	2003.986400	2032.416091	2059.997859	2086.769082	2112.764972	2138.018730	2162.561688	2186.423440	2209.631958
-62983.816480	-51983.875817	-42857.407344	-35307.930590	-29080.159330	-23955.191842	-19746.150788	-16294.241263	-13465.197053	-11146.086542	-9242.451109	-9242.451109	-7937.489726	-6868.563880	-5976.945261	-5221.896466	-4574.271885	-4012.668477	-3521.014857	-3087.008433	-2701.071844	-2355.637948	-2044.648706	-1763.196851	-1507.265025	-1273.532806	-1059.231856	-862.035757	-679.975215	-511.372065	-354.787389	-208.980350	-72.875240	54.465104	173.860910	286.033155	391.618140	491.179565	585.218593	674.182295	758.470749	838.443064	914.422486	986.700770	1055.541922	1121.185424	1183.849013	1243.731097	1301.012853	1355.860057	1408.424687	1458.846329	1507.253415	1553.764316	1598.488306	1641.526422	1682.972225	1722.912476	1761.427749	1798.592966	1834.477890	1869.147556	1902.662671	1935.079960	1966.452497	1996.829986	2026.259027	2054.783358	2082.444065	2109.279786	2135.326885	2160.619623	2185.190302	2209.069408	2232.285734	2254.866495
-61124.910591	-50430.774343	-41558.026725	-34218.429587	-28163.793801	-23181.303234	-19089.275842	-15733.331305	-12982.936084	-10728.298123	-8877.584805	-8877.584805	-7608.902068	-6569.692950	-5702.861819	-4968.803798	-4339.183537	-3793.193013	-3315.207635	-2893.266829	-2518.059490	-2182.228846	-1879.885277	-1606.257939	-1357.441159	-1130.206824	-921.863559	-730.149620	-553.150462	-389.234572	-237.003036	-95.249513	37.071799	160.872012	276.948548	386.002343	488.652008	585.445570	676.870261	763.360723	845.305912	923.054953	996.922105	1067.191012	1134.118343	1197.936919	1258.858425	1317.075754	1372.765046	1426.087467	1477.190772	1526.210665	1573.272007	1618.489880	1661.970518	1703.812151	1744.105737	1782.935627	1820.380154	1856.512158	1891.399461	1925.105292	1957.688667	1989.204738	2019.705101	2049.238079	2077.848977	2105.580316	2132.472040	2158.561713	2183.884688	2208.474274	2232.361875	2255.577129	2278.148028	2300.101031
-59266.004702	-48877.672869	-40258.646105	-33128.928583	-27247.428272	-22407.414627	-18432.400896	-15172.421347	-12500.675115	-10310.509705	-8512.718501	-8512.718501	-7280.314410	-6270.822019	-5428.778378	-4715.711129	-4104.095189	-3573.717549	-3109.400413	-2699.525225	-2335.047136	-2008.819745	-1715.121848	-1449.319026	-1207.617292	-986.880842	-784.495261	-598.263483	-426.325708	-267.097079	-119.218683	18.481323	147.018839	267.278920	380.036187	485.971532	585.685876	679.711575	768.521930	852.539151	932.141075	1007.666841	1079.421723	1147.681255	1212.694763	1274.688414	1333.867838	1390.420412	1444.517239	1496.314878	1545.956857	1593.575000	1639.290599	1683.215443	1725.452730	1766.097879	1805.239249	1842.958778	1879.332559	1914.431350	1948.321032	1981.063027	2012.714664	2043.329517	2072.957706	2101.646172	2129.438927	2156.377273	2182.500015	2207.843640	2232.442492	2256.328925	2279.533448	2302.084849	2324.010321	2345.335567
-57407.098814	-47324.571395	-38959.265486	-32039.427580	-26331.062743	-21633.526019	-17775.525950	-14611.511389	-12018.414146	-9892.721286	-8147.852197	-8147.852197	-6951.726751	-5971.951089	-5154.694937	-4462.618461	-3869.006841	-3354.242086	-2903.593191	-2505.783621	-2152.034781	-1835.410644	-1550.358419	-1292.380114	-1057.793426	-843.554860	-647.126964	-466.377346	-299.500954	-144.959585	-1.434331	132.212160	256.965879	373.685828	483.123826	585.940720	682.719743	773.977580	860.173598	941.717580	1018.976238	1092.278729	1161.921342	1228.171497	1291.271184	1351.439909	1408.877251	1463.765070	1516.269432	1566.542289	1614.722942	1660.939336	1705.309191	1747.941006	1788.934941	1828.383607	1866.372761	1902.981929	1938.284965	1972.350542	2005.242603	2037.020762	2067.740661	2097.454295	2126.210310	2154.054266	2181.028877	2207.174231	2232.527990	2257.125567	2281.000295	2304.183576	2326.705021	2348.592570	2369.872615	2390.570103
