-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.953333	26.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.000000	37.836667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	21.917504	29.917504	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.673333	26.000000	8.083480	19.166960	-1000.000000	-1000.000000	7.000000	19.093333	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.000000	37.556667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.937390	24.031305	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.000000	24.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	21.719514	29.719514	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.393333	26.000000	8.208700	19.417399	-1000.000000	-1000.000000	7.000000	19.373333	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.000000	37.276667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.686950	24.156525	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.225815	23.835104	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	21.521524	29.521524	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.113333	26.000000	8.333919	19.667839	31.009575	25.045670	7.000000	19.653333	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	20.766667	22.000000	11.000000	36.996667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.433504	24.262879	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.350483	23.626970	30.966259	24.142514	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	21.323535	29.323535	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.833333	26.000000	8.493473	19.897610	30.812281	25.112526	7.000000	19.933333	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	8.000000	35.930000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	20.486667	22.000000	11.000000	36.716667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.171346	24.345044	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.447751	23.364904	30.866965	24.135025	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.926484	26.198965	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	10.071894	37.910844	-1000.000000	-1000.000000	-1000.000000	-1000.000000	21.121414	29.130546	-1000.000000	-1000.000000	8.038949	19.203040	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.553333	26.000000	8.665363	20.114241	30.750242	25.071920	6.993074	20.212282	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	7.998304	35.650182	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.147624	37.792707	-1000.000000	-1000.000000	20.209402	21.988390	11.007720	36.437923	7.999579	36.186666	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.940894	24.485875	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.329352	23.367658	30.658435	24.046021	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.690742	26.247953	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	10.251562	37.701538	-1000.000000	-1000.000000	-1000.000000	-1000.000000	20.923983	28.932064	-1000.000000	-1000.000000	8.124351	19.460592	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.273333	26.000000	8.827119	20.342791	30.661641	25.084958	6.988451	20.491801	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	7.995520	35.370312	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.281823	37.549886	-1000.000000	-1000.000000	19.929406	21.989861	10.999045	36.159248	8.001376	36.373323	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.720126	24.658100	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.243001	23.312476	30.378520	24.039268	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.413707	26.227189	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	10.385337	37.502702	-1000.000000	-1000.000000	-1000.000000	-1000.000000	20.730804	28.730173	-1000.000000	-1000.000000	8.183449	19.733025	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	28.997474	26.031640	8.958307	20.567000	30.652224	25.099813	7.076518	20.754667	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	7.976892	35.093819	-1000.000000	-1000.000000	-1000.000000	-1000.000000	11.390690	37.292486	-1000.000000	-1000.000000	19.652177	21.980188	11.007425	35.880618	7.977378	36.206400	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.529943	24.756015	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.995423	23.270592	30.099337	24.041475	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.141619	26.216417	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	10.347025	37.334358	22.032998	29.967002	-1000.000000	-1000.000000	20.525395	28.541540	-1000.000000	-1000.000000	8.295920	19.886445	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	28.718070	26.032937	9.160702	20.729959	30.615653	25.111482	7.244424	20.926002	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	7.979981	34.813836	-1000.000000	-1000.000000	11.142576	38.040907	11.412153	37.018678	-1000.000000	-1000.000000	19.381671	22.027223	11.029758	35.615364	7.975737	35.940354	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.483395	24.855208	-1000.000000	-1000.000000	-1000.000000	-1000.000000
-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	30.736659	23.253216	29.821146	24.035883	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.965105	26.199861	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	10.456413	37.144041	22.193876	29.781274	-1000.000000	-1000.000000	20.324467	28.347599	21.947344	30.046055	8.443156	20.089936	-1000.000000	-1000.000000	-1000.000000	-1000.000000	31.137932	24.976687	28.443550	26.005304	9.275928	20.944409	30.437803	25.101338	7.305565	21.097477	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	8.001230	34.537881	-1000.000000	-1000.000000	11.239971	37.867620	11.478071	36.758735	-1000.000000	-1000.000000	19.131793	22.139785	11.025620	35.339046	7.976557	35.689962	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	-1000.000000	29.321945	25.033328	-1000.000000	-1000.000000	-1000.000000	-1000.000000
