-21.354917	67.856117	145.940532	214.723806	275.695370	330.070759	330.070759	374.054070	413.916391	450.210976	483.396283	513.855449	541.911146	567.837054	591.866823	614.201131	635.013303	654.453815	672.653946	689.728735	705.779427	720.895471	735.156197	748.632202	761.386523	773.475621	784.950217	795.856003	806.234251	816.122336	825.554180	834.560649
-13.227926	75.401378	152.976616	221.311365	281.885343	335.906159	335.906159	379.602662	419.205047	455.262960	488.231871	518.492418	546.365168	572.122018	595.995092	618.183762	638.860220	658.173964	676.255414	693.218862	709.164889	724.182364	738.350098	751.738228	764.409380	776.419647	787.819419	798.654090	808.964664	818.788269	828.158610	837.106350
-5.100934	82.946639	160.012700	227.898924	288.075317	341.741559	341.741559	385.151253	424.493703	460.314945	493.067459	523.129387	550.819190	576.406981	600.123361	622.166392	642.707138	661.894113	679.856883	696.708989	712.550352	727.469258	741.543999	754.844255	767.432238	779.363674	790.688621	801.452178	811.695076	821.454203	830.763041	839.652050
3.026058	90.491899	167.048785	234.486484	294.265290	347.576959	347.576959	390.699845	429.782359	465.366929	497.903048	527.766356	555.273212	580.691944	604.251630	626.149022	646.554055	665.614262	683.458352	700.199115	715.935815	730.756151	744.737901	757.950281	770.455095	782.307700	793.557824	804.250265	814.425489	824.120137	833.367471	842.197751
11.153050	98.037160	174.084869	241.074043	300.455263	353.412359	353.412359	396.248437	435.071014	470.418914	502.738636	532.403325	559.727234	584.976907	608.379899	630.131653	650.400972	669.334411	687.059821	703.689242	719.321277	734.043044	747.931802	761.056308	773.477953	785.251726	796.427026	807.048353	817.155901	826.786071	835.971901	844.743451
19.280041	105.582420	181.120953	247.661603	306.645237	359.247759	359.247759	401.797028	440.359670	475.470898	507.574224	537.040293	564.181256	589.261871	612.508168	634.114283	654.247890	673.054560	690.661289	707.179369	722.706740	737.329938	751.125703	764.162334	776.500810	788.195753	799.296228	809.846440	819.886314	829.452005	838.576331	847.289152
27.407033	113.127681	188.157038	254.249162	312.835210	365.083159	365.083159	407.345620	445.648326	480.522883	512.409813	541.677262	568.635278	593.546834	616.636437	638.096914	658.094807	676.774709	694.262758	710.669496	726.092203	740.616831	754.319605	767.268360	779.523668	791.139779	802.165431	812.644528	822.616726	832.117939	841.180762	849.834852
35.534025	120.672941	195.193122	260.836721	319.025183	370.918559	370.918559	412.894212	450.936982	485.574867	517.245401	546.314231	573.089300	597.831797	620.764706	642.079544	661.941725	680.494858	697.864227	714.159622	729.477665	743.903724	757.513506	770.374387	782.546525	794.083806	805.034633	815.442615	825.347139	834.783873	843.785192	852.380553
43.661017	128.218202	202.229206	267.424281	325.215157	376.753959	376.753959	418.442804	456.225638	490.626851	522.080989	550.951200	577.543322	602.116760	624.892975	646.062174	665.788642	684.215007	701.465696	717.649749	732.863128	747.190618	760.707408	773.480413	785.569383	797.027832	807.903836	818.240702	828.077552	837.449807	846.389622	854.926253
51.788008	135.763463	209.265291	274.011840	331.405130	382.589359	382.589359	423.991395	461.514293	495.678836	526.916578	555.588169	581.997344	606.401724	629.021244	650.044805	669.635560	687.935156	705.067164	721.139876	736.248591	750.477511	763.901309	776.586440	788.592241	799.971858	810.773038	821.038790	830.807964	840.115740	848.994053	857.471954
59.915000	143.308723	216.301375	280.599400	337.595104	388.424759	388.424759	429.539987	466.802949	500.730820	531.752166	560.225138	586.451366	610.686687	633.149513	654.027435	673.482477	691.655305	708.668633	724.630002	739.634053	753.764404	767.095210	779.692466	791.615098	802.915885	813.642240	823.836877	833.538377	842.781674	851.598483	860.017654
68.041992	150.853984	223.337459	287.186959	343.785077	394.260159	394.260159	435.088579	472.091605	505.782805	536.587754	564.862107	590.905388	614.971650	637.277781	658.010066	677.329395	695.375454	712.270102	728.120129	743.019516	757.051297	770.289112	782.798493	794.637956	805.859911	816.511443	826.634965	836.268789	845.447608	854.202913	862.563355
76.168983	158.399244	230.373544	293.774518	349.975050	400.095559	400.095559	440.637171	477.380261	510.834789	541.423342	569.499075	595.359410	619.256613	641.406050	661.992696	681.176312	699.095603	715.871571	731.610256	746.404979	760.338191	773.483013	785.904519	797.660813	808.803938	819.380645	829.433052	838.999202	848.113542	856.807343	865.109055
84.295975	165.944505	237.409628	300.362078	356.165024	405.930959	405.930959	446.185762	482.668916	515.886774	546.258931	574.136044	599.813433	623.541577	645.534319	665.975326	685.023230	702.815752	719.473039	735.100383	749.790441	763.625084	776.676914	789.010546	800.683671	811.747964	822.249847	832.231140	841.729614	850.779476	859.411774	867.654756
92.422967	173.489765	244.445712	306.949637	362.354997	411.766359	411.766359	451.734354	487.957572	520.938758	551.094519	578.773013	604.267455	627.826540	649.662588	669.957957	688.870147	706.535901	723.074508	738.590509	753.175904	766.911977	779.870816	792.116572	803.706528	814.691991	825.119050	835.029227	844.460027	853.445410	862.016204	870.200456
100.549959	181.035026	251.481797	313.537197	368.544971	417.601759	417.601759	457.282946	493.246228	525.990743	555.930107	583.409982	608.721477	632.111503	653.790857	673.940587	692.717065	710.256049	726.675977	742.080636	756.561367	770.198871	783.064717	795.222599	806.729386	817.636017	827.988252	837.827315	847.190439	856.111344	864.620634	872.746157
108.676950	188.580287	258.517881	320.124756	374.734944	423.437159	423.437159	462.831537	498.534884	531.042727	560.765696	588.046951	613.175499	636.396467	657.919126	677.923218	696.563982	713.976198	730.277446	745.570763	759.946829	773.485764	786.258619	798.328625	809.752243	820.580043	830.857455	840.625402	849.920852	858.777277	867.225065	875.291857
116.803942	196.125547	265.553965	326.712315	380.924917	429.272559	429.272559	468.380129	503.823540	536.094712	565.601284	592.683920	617.629521	640.681430	662.047395	681.905848	700.410900	717.696347	733.878914	749.060890	763.332292	776.772657	789.452520	801.434651	812.775101	823.524070	833.726657	843.423489	852.651264	861.443211	869.829495	877.837558
124.930934	203.670808	272.590050	333.299875	387.114891	435.107959	435.107959	473.928721	509.112195	541.146696	570.436872	597.320888	622.083543	644.966393	666.175664	685.888478	704.257817	721.416496	737.480383	752.551016	766.717755	780.059551	792.646421	804.540678	815.797958	826.468096	836.595859	846.221577	855.381677	864.109145	872.433925	880.383258
133.057926	211.216068	279.626134	339.887434	393.304864	440.943359	440.943359	479.477313	514.400851	546.198681	575.272460	601.957857	626.537565	649.251356	670.303933	689.871109	708.104735	725.136645	741.081852	756.041143	770.103218	783.346444	795.840323	807.646704	818.820816	829.412123	839.465062	849.019664	858.112089	866.775079	875.038355	882.928959
141.184917	218.761329	286.662219	346.474994	399.494838	446.778759	446.778759	485.025904	519.689507	551.250665	580.108049	606.594826	630.991587	653.536320	674.432202	693.853739	711.951652	728.856794	744.683321	759.531270	773.488680	786.633337	799.034224	810.752731	821.843673	832.356149	842.334264	851.817752	860.842502	869.441013	877.642786	885.474659
149.311909	226.306589	293.698303	353.062553	405.684811	452.614159	452.614159	490.574496	524.978163	556.302650	584.943637	611.231795	635.445609	657.821283	678.560470	697.836369	715.798570	732.576943	748.284789	763.021396	776.874143	789.920231	802.228125	813.858757	824.866531	835.300175	845.203466	854.615839	863.572914	872.106947	880.247216	888.020360
157.438901	233.851850	300.734387	359.650112	411.874784	458.449559	458.449559	496.123088	530.266818	561.354634	589.779225	615.868764	639.899631	662.106246	682.688739	701.819000	719.645487	736.297092	751.886258	766.511523	780.259606	793.207124	805.422027	816.964784	827.889388	838.244202	848.072669	857.413927	866.303327	874.772881	882.851646	890.566060
165.565893	241.397111	307.770472	366.237672	418.064758	464.284959	464.284959	501.671679	535.555474	566.406619	594.614814	620.505733	644.353653	666.391209	686.817008	705.801630	723.492405	740.017241	755.487727	770.001650	783.645068	796.494017	808.615928	820.070810	830.912246	841.188228	850.941871	860.212014	869.033739	877.438815	885.456077	893.111761
173.692884	248.942371	314.806556	372.825231	424.254731	470.120359	470.120359	507.220271	540.844130	571.458603	599.450402	625.142702	648.807675	670.676173	690.945277	709.784261	727.339322	743.737390	759.089196	773.491777	787.030531	799.780911	811.809829	823.176837	833.935103	844.132255	853.811074	863.010102	871.764152	880.104748	888.060507	895.657462
181.819876	256.487632	321.842640	379.412791	430.444704	475.955759	475.955759	512.768863	546.132786	576.510588	604.285990	629.779670	653.261697	674.961136	695.073546	713.766891	731.186240	747.457539	762.690664	776.981903	790.415994	803.067804	815.003731	826.282863	836.957961	847.076281	856.680276	865.808189	874.494564	882.770682	890.664937	898.203162
189.946868	264.032892	328.878725	386.000350	436.634678	481.791159	481.791159	518.317455	551.421442	581.562572	609.121579	634.416639	657.715719	679.246099	699.201815	717.749521	735.033157	751.177688	766.292133	780.472030	793.801456	806.354697	818.197632	829.388889	839.980818	850.020307	859.549478	868.606277	877.224977	885.436616	893.269368	900.748863
198.073860	271.578153	335.914809	392.587909	442.824651	487.626559	487.626559	523.866046	556.710097	586.614557	613.957167	639.053608	662.169741	683.531062	703.330084	721.732152	738.880075	754.897837	769.893602	783.962157	797.186919	809.641591	821.391534	832.494916	843.003676	852.964334	862.418681	871.404364	879.955389	888.102550	895.873798	903.294563
206.200851	279.123413	342.950893	399.175469	449.014625	493.461959	493.461959	529.414638	561.998753	591.666541	618.792755	643.690577	666.623763	687.816026	707.458353	725.714782	742.726992	758.617986	773.495070	787.452283	800.572382	812.928484	824.585435	835.600942	846.026533	855.908360	865.287883	874.202451	882.685802	890.768484	898.478228	905.840264
214.327843	286.668674	349.986978	405.763028	455.204598	499.297359	499.297359	534.963230	567.287409	596.718526	623.628343	648.327546	671.077785	692.100989	711.586622	729.697413	746.573909	762.338135	777.096539	790.942410	803.957844	816.215377	827.779336	838.706969	849.049391	858.852387	868.157085	877.000539	885.416214	893.434418	901.082658	908.385964
222.454835	294.213935	357.023062	412.350588	461.394571	505.132759	505.132759	540.511822	572.576065	601.770510	628.463932	652.964515	675.531807	696.385952	715.714891	733.680043	750.420827	766.058284	780.698008	794.432537	807.343307	819.502271	830.973238	841.812995	852.072248	861.796413	871.026288	879.798626	888.146627	896.100352	903.687089	910.931665
230.581827	301.759195	364.059146	418.938147	467.584545	510.968159	510.968159	546.060413	577.864720	606.822495	633.299520	657.601483	679.985829	700.670915	719.843160	737.662673	754.267744	769.778433	784.299477	797.922664	810.728770	822.789164	834.167139	844.919022	855.095106	864.740439	873.895490	882.596714	890.877039	898.766286	906.291519	913.477365
