-3396.370763	-3086.641432	-2807.283660	-2554.739242	-2325.868320	-2117.905083	-2117.905083	-1944.604951	-1785.984241	-1640.253600	-1505.903140	-1381.649928	-1266.396885	-1159.200311	-1059.243985	-965.818338	-878.303593	-796.155990	-718.896480	-646.101380	-577.394594	-512.441117	-450.941575	-392.627604	-337.257943	-284.615092	-234.502460	-186.741910	-141.171643	-97.644367	-56.025710	-16.192827	21.966802	58.556441	93.671028	127.397996	159.818004	191.005576	221.029679	249.954226	277.838532	304.737724	330.703100	355.782456	380.020383	403.458527	426.135832	448.088754	469.351455	489.955983	509.932432	529.309090	548.112570	566.367933	584.098803	601.327462	618.074949	634.361145	650.204849	665.623854	680.635009	695.254286	709.496832	723.377025	736.908518	750.104290	762.976680	775.537434	787.797731	799.768225	811.459072	822.879958	834.040126	844.948405	855.613225	866.042648	876.244383	886.225805	895.993974	905.555653
-3288.559112	-2985.255100	-2711.692591	-2464.387193	-2240.264186	-2036.615136	-2036.615136	-1866.910106	-1711.579975	-1568.872508	-1437.309141	-1315.633555	-1202.771431	-1097.798645	-999.915906	-908.428370	-822.729114	-742.285658	-666.628893	-595.343923	-528.062456	-464.456436	-404.232698	-347.128448	-292.907427	-241.356650	-192.283602	-145.513841	-100.888927	-58.264622	-17.509342	21.497209	58.865219	94.695808	129.081944	162.109249	193.856705	224.397293	253.798547	282.123056	309.428904	335.770073	361.196799	385.755885	409.490997	432.442919	454.649784	476.147294	496.968901	517.145989	536.708028	555.682718	574.096120	591.972778	609.335821	626.207072	642.607134	658.555474	674.070501	689.169639	703.869389	718.185389	732.132475	745.724724	758.975507	771.897533	784.502887	796.803068	808.809026	820.531193	831.979514	843.163474	854.092125	864.774112	875.217691	885.430757	895.420857	905.195215	914.760744	924.124066
-3180.747462	-2883.868769	-2616.101522	-2374.035144	-2154.660053	-1955.325189	-1955.325189	-1789.215261	-1637.175708	-1497.491416	-1368.715142	-1249.617183	-1139.145977	-1036.396978	-940.587828	-851.038402	-767.154635	-688.415327	-614.361306	-544.586467	-478.730318	-416.471755	-357.523822	-301.629291	-248.556912	-198.098207	-150.064743	-104.285773	-60.606211	-18.884878	21.007026	59.187246	95.763636	130.835175	164.492861	196.820501	227.895406	257.789010	286.567416	314.291886	341.019275	366.802423	391.690498	415.729314	438.961612	461.427310	483.163736	504.205833	524.586347	544.335995	563.483624	582.056346	600.079671	617.577622	634.572839	651.086683	667.139319	682.749802	697.936153	712.715425	727.103769	741.116493	754.768118	768.072423	781.042496	793.690776	806.029093	818.068702	829.820321	841.294160	852.499955	863.446990	874.144124	884.599819	894.822157	904.818865	914.597331	924.164624	933.527513	942.692479
-3072.935812	-2782.482437	-2520.510452	-2283.683096	-2069.055920	-1874.035242	-1874.035242	-1711.520417	-1562.771441	-1426.110324	-1300.121144	-1183.600810	-1075.520522	-974.995311	-881.259750	-793.648434	-711.580156	-634.544995	-562.093719	-493.829010	-429.398180	-368.487073	-310.814945	-256.130135	-204.206396	-154.839765	-107.845885	-63.057705	-20.323496	20.494867	59.523394	96.877283	132.662053	166.974542	199.903778	231.531754	261.934107	291.180727	319.336284	346.460716	372.609647	397.834772	422.184197	445.702743	468.432226	490.411701	511.677688	532.264373	552.203793	571.526001	590.259220	608.429974	626.063222	643.182466	659.809858	675.966294	691.671504	706.944131	721.801805	736.261210	750.338148	764.047597	777.403761	790.420122	803.109485	815.484020	827.555299	839.334336	850.831615	862.057128	873.020397	883.730506	894.196123	904.425526	914.426623	924.206973	933.773804	943.134034	952.294283	961.260892
-2965.124161	-2681.096105	-2424.919383	-2193.331047	-1983.451786	-1792.745295	-1792.745295	-1633.825572	-1488.367175	-1354.729232	-1231.527145	-1117.584438	-1011.895068	-913.593644	-821.931672	-736.258466	-656.005676	-580.674664	-509.826132	-443.071554	-380.066042	-320.502392	-264.106068	-210.630979	-159.855880	-111.581322	-65.627026	-21.829636	19.959220	59.874611	98.039761	134.567319	169.560471	203.113909	235.314695	266.243006	295.972809	324.572443	352.105152	378.629546	404.200019	428.867121	452.677896	475.676172	497.902841	519.396093	540.191640	560.322913	579.821239	598.716008	617.034815	634.803602	652.046773	668.787311	685.046876	700.845905	716.203689	731.138460	745.667457	759.806996	773.572528	786.978701	800.039403	812.767821	825.176474	837.277263	849.081505	860.599970	871.842910	882.820096	893.540838	904.014021	914.248121	924.251233	934.031089	943.595081	952.950278	962.103443	971.061052	979.829305
-2857.312511	-2579.709774	-2329.328314	-2102.978998	-1897.847653	-1711.455348	-1711.455348	-1556.130727	-1413.962908	-1283.348140	-1162.933146	-1051.568065	-948.269614	-852.191977	-762.603594	-678.868498	-600.431197	-526.804332	-457.558545	-392.314097	-330.733904	-272.517710	-217.397192	-165.131822	-115.505365	-68.322880	-23.408167	19.398432	60.241936	99.254356	136.556129	172.257356	206.458888	239.253276	270.725612	300.954259	330.011510	357.964160	384.874021	410.798376	435.790390	459.899471	483.171594	505.649601	527.373455	548.380484	568.705592	588.381452	607.438685	625.906014	643.810411	661.177230	678.030324	694.392155	710.283895	725.725515	740.735874	755.332789	769.533109	783.352781	796.806908	809.909804	822.675046	835.115520	847.243463	859.070506	870.607712	881.865604	892.854205	903.583063	914.061280	924.297537	934.300120	944.076940	953.635555	962.983189	972.126752	981.072853	989.827822	998.397718
-2749.500861	-2478.323442	-2233.737244	-2012.626950	-1812.243519	-1630.165401	-1630.165401	-1478.435882	-1339.558642	-1211.967047	-1094.339147	-985.551693	-884.644160	-790.790310	-703.275516	-621.478530	-544.856718	-472.934001	-405.290958	-341.556641	-281.401767	-224.533029	-170.688315	-119.632666	-71.154849	-25.064437	18.810691	60.626501	100.524651	138.634101	175.072497	209.947393	243.357305	275.392643	306.136528	335.665512	364.050211	391.355877	417.642889	442.967206	467.380762	490.931820	513.665293	535.623030	556.844070	577.364876	597.219544	616.439992	635.056131	653.096020	670.586007	687.550858	704.013875	719.996999	735.520913	750.605126	765.268059	779.527117	793.398761	806.898567	820.041288	832.840908	845.310689	857.463219	869.310451	880.863750	892.133918	903.131238	913.865500	924.346031	934.581722	944.581053	954.352119	963.902647	973.240021	982.371297	991.303225	1000.042263	1008.594591	1016.966131
-2641.689210	-2376.937110	-2138.146175	-1922.274901	-1726.639386	-1548.875454	-1548.875454	-1400.741037	-1265.154375	-1140.585955	-1025.745148	-919.535320	-821.018706	-729.388643	-643.947437	-564.088562	-489.282239	-419.063669	-353.023371	-290.799184	-232.069629	-176.548348	-123.979438	-74.133510	-26.804334	18.194005	61.029550	101.854569	140.807367	178.013845	213.588865	247.637430	280.255722	311.532010	341.547445	370.376764	398.088913	424.747593	450.411757	475.136036	498.971133	521.964169	544.158992	565.596459	586.314684	606.349267	625.733496	644.498532	662.673577	680.286026	697.361603	713.924487	729.997426	745.601844	760.757931	775.484737	789.800244	803.721446	817.264413	830.444352	843.275668	855.772012	867.946332	879.810918	891.377440	902.656993	913.660124	924.396872	934.876795	945.108998	955.102163	964.864569	974.404118	983.728354	992.844487	1001.759405	1010.479699	1019.011672	1027.361360	1035.534544
-2533.877560	-2275.550779	-2042.555106	-1831.922852	-1641.035252	-1467.585507	-1467.585507	-1323.046192	-1190.750108	-1069.204863	-957.151149	-853.518948	-757.393252	-667.986976	-584.619359	-506.698594	-433.707759	-365.193338	-300.755784	-240.041728	-182.737491	-128.563666	-77.270562	-28.634353	17.546182	61.452448	103.248408	143.082638	181.090083	217.393590	252.105232	285.327466	317.154139	347.671377	376.958362	405.088017	432.127614	458.139310	483.180625	507.304866	530.561505	552.996518	574.652691	595.569888	615.785299	635.333658	654.247448	672.557072	690.291023	707.476033	724.137199	740.298115	755.980977	771.206688	785.994950	800.364348	814.332429	827.915775	841.130065	853.990138	866.510048	878.703116	890.581975	902.158617	913.444429	924.450236	935.186330	945.662506	955.888090	965.871966	975.622605	985.148085	994.456117	1003.554061	1012.448953	1021.147513	1029.656173	1037.981082	1046.128130	1054.102957
-2426.065910	-2174.164447	-1946.964036	-1741.570804	-1555.431119	-1386.295560	-1386.295560	-1245.351347	-1116.345842	-997.823771	-888.557150	-787.502575	-693.767797	-606.585309	-525.291281	-449.308626	-378.133280	-311.323006	-248.488197	-189.284271	-133.405353	-80.578985	-30.561685	16.864803	61.896698	104.710890	145.467267	184.310706	221.372798	256.773334	290.621600	323.017503	354.052557	383.810745	412.369279	439.799270	466.166315	491.531027	515.949494	539.473696	562.151877	584.028868	605.146390	625.543317	645.255913	664.318050	682.761400	700.615611	717.908470	734.666039	750.912795	766.671743	781.964528	796.811532	811.231968	825.243958	838.864614	852.110104	864.995717	877.535923	889.744428	901.634219	913.217618	924.506316	935.511418	946.243479	956.712536	966.928140	976.899384	986.634933	996.143046	1005.431601	1014.508115	1023.379769	1032.053419	1040.535622	1048.832646	1056.950491	1064.894899	1072.671369
